 W Density=19.3
 Energy(eV), Delta, Beta
  17627.6094  1.02915292E-05  9.34508364E-07
  17637.7578  1.02799777E-05  9.32554315E-07
  17647.9121  1.02684198E-05  9.30601971E-07
  17658.0703  1.02568692E-05  9.28654799E-07
  17668.2363  1.02453278E-05  9.26710072E-07
  17678.4082  1.02338008E-05  9.24770859E-07
  17688.5859  1.02222857E-05  9.22834374E-07
  17698.7676  1.0210787E-05  9.2090346E-07
  17708.957  1.01992973E-05  9.1897499E-07
  17719.1523  1.01878213E-05  9.17052034E-07
  17729.3516  1.01763617E-05  9.15131864E-07
  17739.5586  1.01649111E-05  9.13216809E-07
  17749.7715  1.01534752E-05  9.11304596E-07
  17759.9883  1.01420519E-05  9.09397784E-07
  17770.2148  1.01306396E-05  9.07493302E-07
  17780.4434  1.01192427E-05  9.05594618E-07
  17790.6797  1.01078576E-05  9.03698208E-07
  17800.9199  1.00964862E-05  9.01807425E-07
  17811.1699  1.00851248E-05  8.99918803E-07
  17821.4219  1.00737798E-05  8.98035921E-07
  17831.6816  1.00624447E-05  8.96156905E-07
  17841.9473  1.00511234E-05  8.94280333E-07
  17852.2188  1.00398147E-05  8.92409048E-07
  17862.4961  1.00285188E-05  8.90540377E-07
  17872.7793  1.00172356E-05  8.88676993E-07
  17883.0664  1.00059679E-05  8.86816281E-07
  17893.3613  9.99471013E-06  8.84960684E-07
  17903.6621  9.98346513E-06  8.83107589E-07
  17913.9707  9.97223015E-06  8.81259609E-07
  17924.2832  9.96101153E-06  8.79414301E-07
  17934.6016  9.94978291E-06  8.77572461E-07
  17944.9258  9.93856338E-06  8.75732724E-07
  17955.2578  9.92735477E-06  8.73897989E-07
  17965.5938  9.9161598E-06  8.72065982E-07
  17975.9355  9.90497847E-06  8.70239262E-07
  17986.2852  9.89380806E-06  8.68414759E-07
  17996.6387  9.88265128E-06  8.66595485E-07
  18007.  9.87150634E-06  8.64778769E-07
  18017.3652  9.86037594E-06  8.62967227E-07
  18027.7383  9.84925464E-06  8.61159378E-07
  18038.1172  9.83814789E-06  8.59353918E-07
  18048.5  9.82705387E-06  8.57553914E-07
  18058.8906  9.81597168E-06  8.5575607E-07
  18069.2871  9.80490313E-06  8.53963343E-07
  18079.6875  9.79384822E-06  8.521734E-07
  18090.0957  9.78280332E-06  8.50388176E-07
  18100.5117  9.77176933E-06  8.48605225E-07
  18110.9316  9.76074989E-06  8.46827618E-07
  18121.3574  9.74974319E-06  8.45052341E-07
  18131.7891  9.73874921E-06  8.43282123E-07
  18142.2285  9.72776525E-06  8.41514179E-07
  18152.6719  9.71679674E-06  8.39751465E-07
  18163.123  9.70583824E-06  8.37991024E-07
  18173.5781  9.69489338E-06  8.36235586E-07
  18184.041  9.68396034E-06  8.34482535E-07
  18194.5078  9.67304186E-06  8.32734543E-07
  18204.9824  9.66213247E-06  8.30990018E-07
  18215.4629  9.65123672E-06  8.29248165E-07
  18225.9492  9.64033097E-06  8.27509496E-07
  18236.4414  9.62943523E-06  8.2577327E-07
  18246.9414  9.61855221E-06  8.24041649E-07
  18257.4434  9.60768466E-06  8.22312927E-07
  18267.957  9.59682347E-06  8.20588639E-07
  18278.4727  9.58597866E-06  8.18866965E-07
  18288.9941  9.57514567E-06  8.17150124E-07
  18299.5234  9.56432359E-06  8.15435499E-07
  18310.0586  9.55351425E-06  8.13725876E-07
  18320.5977  9.54271945E-06  8.12018641E-07
  18331.1445  9.53193467E-06  8.10316124E-07
  18341.6973  9.52116261E-06  8.08615994E-07
  18352.2578  9.51040147E-06  8.06920582E-07
  18362.8223  9.49965397E-06  8.05227501E-07
  18373.3926  9.48891829E-06  8.03539365E-07
  18383.9707  9.47819444E-06  8.01853389E-07
  18394.5527  9.46748332E-06  8.00172302E-07
  18405.1445  9.45678221E-06  7.98493147E-07
  18415.7383  9.44609656E-06  7.96819165E-07
  18426.3398  9.43542091E-06  7.95148594E-07
  18436.9492  9.42475526E-06  7.93480183E-07
  18447.5625  9.41410508E-06  7.91816603E-07
  18458.1836  9.4034649E-06  7.90155241E-07
  18468.8066  9.39284018E-06  7.88498824E-07
  18479.4414  9.38222274E-06  7.86844282E-07
  18490.0781  9.37162167E-06  7.85194629E-07
  18500.7227  9.3610297E-06  7.8354725E-07
  18511.373  9.35044864E-06  7.81904419E-07
  18522.0312  9.33985848E-06  7.80262155E-07
  18532.6934  9.32928378E-06  7.78624894E-07
  18543.3633  9.31871909E-06  7.7698968E-07
  18554.0371  9.30816805E-06  7.75359354E-07
  18564.7188  9.29762791E-06  7.73731074E-07
  18575.4062  9.28710051E-06  7.72107455E-07
  18586.0977  9.27658584E-06  7.70487304E-07
  18596.7988  9.26608027E-06  7.68869199E-07
  18607.5039  9.25558834E-06  7.6725587E-07
  18618.2168  9.24510732E-06  7.65644529E-07
  18628.9355  9.23463722E-06  7.6403785E-07
  18639.6602  9.22418076E-06  7.62433331E-07
  18650.3906  9.21373612E-06  7.60833416E-07
  18661.127  9.2033024E-06  7.59235661E-07
  18671.8691  9.19288232E-06  7.57642567E-07
  18682.6191  9.18247224E-06  7.56051463E-07
  18693.373  9.17207581E-06  7.5446502E-07
  18704.1348  9.16168938E-06  7.52880737E-07
  18714.9023  9.15131568E-06  7.51300774E-07
  18725.6777  9.14095108E-06  7.49722972E-07
  18736.457  9.13060103E-06  7.4814983E-07
  18747.2441  9.12026189E-06  7.46578621E-07
  18758.0352  9.10993549E-06  7.4501213E-07
  18768.834  9.09962E-06  7.43447686E-07
  18779.6406  9.08931361E-06  7.41887391E-07
  18790.4512  9.07902267E-06  7.40329597E-07
  18801.2676  9.06874175E-06  7.3877618E-07
  18812.0918  9.058469E-06  7.37224468E-07
  18822.9199  9.04819353E-06  7.35676451E-07
  18833.7559  9.03792807E-06  7.34131561E-07
  18844.5996  9.02767351E-06  7.32588717E-07
  18855.4473  9.01743351E-06  7.31050363E-07
  18866.3027  9.0072017E-06  7.29513886E-07
  18877.1621  8.99698443E-06  7.27982183E-07
  18888.0312  8.98677627E-06  7.26452129E-07
  18898.9043  8.97658083E-06  7.24926679E-07
  18909.7852  8.9663954E-06  7.23403218E-07
  18920.6719  8.9562227E-06  7.21884021E-07
  18931.5625  8.94606455E-06  7.20367154E-07
  18942.4609  8.93591459E-06  7.18854437E-07
  18953.3672  8.92577555E-06  7.1734371E-07
  18964.2773  8.91564923E-06  7.15837302E-07
  18975.1953  8.90553565E-06  7.14332941E-07
  18986.1191  8.89543117E-06  7.128329E-07
  18997.0488  8.88534032E-06  7.11334906E-07
  19007.9844  8.87525948E-06  7.09841345E-07
  19018.9277  8.86519138E-06  7.08349489E-07
  19029.877  8.85513327E-06  7.06861954E-07
  19040.8301  8.84508881E-06  7.05377886E-07
  19051.793  8.83505163E-06  7.03895466E-07
  19062.7598  8.82502991E-06  7.02417367E-07
  19073.7344  8.81501728E-06  7.009412E-07
  19084.7148  8.80501648E-06  6.99469354E-07
  19095.7012  8.7950275E-06  6.9799944E-07
  19106.6934  8.78505034E-06  6.96533903E-07
  19117.6934  8.77507773E-06  6.95069616E-07
  19128.6992  8.76510603E-06  6.93608513E-07
  19139.7109  8.75514615E-06  6.92149399E-07
  19150.7305  8.74519537E-06  6.90694321E-07
  19161.7559  8.73525732E-06  6.89241347E-07
  19172.7852  8.72533201E-06  6.87792692E-07
  19183.8242  8.71541488E-06  6.86345629E-07
  19194.8672  8.7055123E-06  6.84903E-07
  19205.918  8.69561882E-06  6.8346219E-07
  19216.9746  8.68573625E-06  6.82025473E-07
  19228.0371  8.6758655E-06  6.80591825E-07
  19239.1055  8.6660084E-06  6.79160223E-07
  19250.1816  8.65615857E-06  6.77732544E-07
  19261.2637  8.64632239E-06  6.76306911E-07
  19272.3535  8.63649439E-06  6.74885143E-07
  19283.4473  8.62668094E-06  6.73465536E-07
  19294.5488  8.61687749E-06  6.72049907E-07
  19305.6543  8.60708678E-06  6.70636268E-07
  19316.7695  8.59730517E-06  6.69226495E-07
  19327.8906  8.58753447E-06  6.67818654E-07
  19339.0176  8.57777559E-06  6.66414849E-07
  19350.1484  8.56803035E-06  6.65013204E-07
  19361.2891  8.55829239E-06  6.63615253E-07
  19372.4336  8.54856808E-06  6.6221935E-07
  19383.5879  8.53885194E-06  6.60827311E-07
  19394.7461  8.52914854E-06  6.59437262E-07
  19405.9102  8.51945697E-06  6.58051192E-07
  19417.084  8.50977358E-06  6.56666714E-07
  19428.2598  8.50009837E-06  6.55286271E-07
  19439.4453  8.49042317E-06  6.53907875E-07
  19450.6367  8.48075888E-06  6.52531355E-07
  19461.834  8.47110641E-06  6.51158871E-07
  19473.0371  8.46146486E-06  6.49788319E-07
  19484.248  8.45183331E-06  6.48421519E-07
  19495.4648  8.44221267E-06  6.47056652E-07
  19506.6875  8.43260477E-06  6.4569565E-07
  19517.918  8.42300506E-06  6.44336524E-07
  19529.1543  8.41341898E-06  6.42981206E-07
  19540.3965  8.403842E-06  6.41627878E-07
  19551.6445  8.39427867E-06  6.40278358E-07
  19562.9004  8.38472442E-06  6.38930601E-07
  19574.1641  8.37517837E-06  6.37586652E-07
  19585.4316  8.36564777E-06  6.36244579E-07
  19596.707  8.35612445E-06  6.34906428E-07
  19607.9883  8.34661387E-06  6.33570039E-07
  19619.2754  8.3371142E-06  6.32237516E-07
  19630.5703  8.32762544E-06  6.30907664E-07
  19641.8711  8.31814577E-06  6.29579688E-07
  19653.1777  8.30867975E-06  6.2825552E-07
  19664.4922  8.29922192E-06  6.26933172E-07
  19675.8125  8.28977591E-06  6.25614518E-07
  19687.1406  8.28033899E-06  6.24297684E-07
  19698.4746  8.2709148E-06  6.22984487E-07
  19709.8145  8.26149972E-06  6.21673223E-07
  19721.1621  8.25209645E-06  6.20365597E-07
  19732.5137  8.2427041E-06  6.19059961E-07
  19743.873  8.23331538E-06  6.17757223E-07
  19755.2402  8.2239294E-06  6.16455736E-07
  19766.6113  8.21455615E-06  6.15158058E-07
  19777.9902  8.20519199E-06  6.13862085E-07
  19789.377  8.19583875E-06  6.12569863E-07
  19800.7715  8.18649369E-06  6.1127912E-07
  19812.1699  8.17716318E-06  6.09992412E-07
  19823.5742  8.16784177E-06  6.08707296E-07
  19834.9863  8.15853218E-06  6.07425932E-07
  19846.4062  8.14923169E-06  6.06146216E-07
  19857.8301  8.13994302E-06  6.04870195E-07
  19869.2617  8.13066436E-06  6.03596959E-07
  19880.7012  8.12139479E-06  6.02325258E-07
  19892.1465  8.11213704E-06  6.01057309E-07
  19903.5977  8.10289021E-06  5.99791065E-07
  19915.0547  8.09365429E-06  5.98528516E-07
  19926.5195  8.08442837E-06  5.97267672E-07
  19937.9902  8.07521337E-06  5.96010295E-07
  19949.4688  8.06600747E-06  5.94754681E-07
  19960.9531  8.05681339E-06  5.93502705E-07
  19972.4453  8.04762931E-06  5.92252263E-07
  19983.9434  8.03845523E-06  5.91005517E-07
  19995.4473  8.02929299E-06  5.89760532E-07
  20006.957  8.02014074E-06  5.88519072E-07
  20018.4766  8.01099668E-06  5.87279146E-07
  20030.002  8.00186444E-06  5.86042745E-07
  20038.9473  7.99478676E-06  5.85085218E-07
  20047.8984  7.98771453E-06  5.84128259E-07
  20056.8535  7.98064684E-06  5.83173744E-07
  20065.8125  7.97357734E-06  5.82220082E-07
  20074.7754  7.9665142E-06  5.81268068E-07
  20083.7422  7.95945743E-06  5.8031668E-07
  20092.7129  7.95240703E-06  5.79367736E-07
  20101.6875  7.945363E-06  5.78420384E-07
  20110.668  7.93832351E-06  5.77473486E-07
  20119.6504  7.93129038E-06  5.7652926E-07
  20128.6387  7.92426363E-06  5.75586398E-07
  20137.6289  7.91724506E-06  5.74645242E-07
  20146.623  7.91023285E-06  5.73704654E-07
  20155.623  7.90322338E-06  5.72766453E-07
  20164.627  7.89622209E-06  5.71829901E-07
  20173.6328  7.88922898E-06  5.70894883E-07
  20182.6445  7.88223952E-06  5.69960378E-07
  20191.6582  7.87525823E-06  5.69028543E-07
  20200.6797  7.86827968E-06  5.68097846E-07
  20209.7012  7.86131113E-06  5.67168172E-07
  20218.7285  7.85434804E-06  5.66240772E-07
  20227.7598  7.8473895E-06  5.65314792E-07
  20236.7949  7.84043823E-06  5.64390405E-07
  20245.834  7.83349333E-06  5.63466642E-07
  20254.8789  7.82655206E-06  5.62545097E-07
  20263.9258  7.81961899E-06  5.61625257E-07
  20272.9766  7.81269318E-06  5.60707008E-07
  20282.0332  7.80577102E-06  5.59789157E-07
  20291.0918  7.79885704E-06  5.58873865E-07
  20300.1562  7.79194761E-06  5.57959993E-07
  20309.2246  7.78504455E-06  5.5704669E-07
  20318.2969  7.77814785E-06  5.56135774E-07
  20327.3711  7.77125842E-06  5.55226507E-07
  20336.4492  7.76437537E-06  5.54318717E-07
  20345.5352  7.75749595E-06  5.53411269E-07
  20354.623  7.75062472E-06  5.52506378E-07
  20363.7168  7.74375621E-06  5.51602852E-07
  20372.8105  7.73689862E-06  5.50700918E-07
  20381.9102  7.73004467E-06  5.49799609E-07
  20391.0156  7.72318708E-06  5.48899948E-07
  20400.125  7.71633586E-06  5.48001822E-07
  20409.2363  7.70949282E-06  5.47104321E-07
  20418.3535  7.70265342E-06  5.46209151E-07
  20427.4746  7.69582039E-06  5.45315402E-07
  20436.5977  7.68899645E-06  5.44423301E-07
  20445.7266  7.68217615E-06  5.43531598E-07
  20454.8594  7.67536221E-06  5.4264234E-07
  20463.9941  7.66855464E-06  5.41754503E-07
  20473.1367  7.66175253E-06  5.40868029E-07
  20482.2832  7.65495497E-06  5.39982182E-07
  20491.4297  7.64816741E-06  5.39098835E-07
  20500.584  7.64138258E-06  5.38216625E-07
  20509.7422  7.63460412E-06  5.37335154E-07
  20518.9023  7.62783247E-06  5.36456014E-07
  20528.0684  7.62106629E-06  5.35578238E-07
  20537.2363  7.61430783E-06  5.3470211E-07
  20546.4102  7.60755438E-06  5.3382638E-07
  20555.5898  7.60080457E-06  5.32952811E-07
  20564.7695  7.59406385E-06  5.32080946E-07
  20573.957  7.58732722E-06  5.3120948E-07
  20583.1465  7.58059787E-06  5.30340344E-07
  20592.3398  7.57387488E-06  5.29472686E-07
  20601.5391  7.56715599E-06  5.28606392E-07
  20610.7422  7.56044346E-06  5.27740553E-07
  20619.9473  7.55373821E-06  5.26877159E-07
  20629.1582  7.54703751E-06  5.26015072E-07
  20638.373  7.54034318E-06  5.25154519E-07
  20647.5918  7.53365521E-06  5.24294478E-07
  20656.8145  7.5269736E-06  5.23436654E-07
  20666.041  7.52029746E-06  5.22580194E-07
  20675.2715  7.51362722E-06  5.21725269E-07
  20684.5078  7.50696199E-06  5.20870799E-07
  20693.748  7.50030313E-06  5.20018602E-07
  20702.9902  7.49365108E-06  5.19167827E-07
  20712.2383  7.48700313E-06  5.18317449E-07
  20721.4883  7.48035518E-06  5.1746872E-07
  20730.7461  7.47371087E-06  5.16621242E-07
  20740.0059  7.46707428E-06  5.15775241E-07
  20749.2695  7.46044407E-06  5.14929809E-07
  20758.5371  7.45381885E-06  5.14086594E-07
  20767.8105  7.4471991E-06  5.13244686E-07
  20777.0879  7.44058434E-06  5.12403403E-07
  20786.3691  7.43397641E-06  5.11564338E-07
  20795.6523  7.42737575E-06  5.10726579E-07
  20804.9414  7.42078009E-06  5.09890299E-07
  20814.2344  7.41419035E-06  5.09054473E-07
  20823.5312  7.40760652E-06  5.08220978E-07
  20832.834  7.40102723E-06  5.0738862E-07
  20842.1406  7.39445477E-06  5.06556887E-07
  20851.4492  7.38788822E-06  5.05727428E-07
  20860.7617  7.38132894E-06  5.0489939E-07
  20870.082  7.37477194E-06  5.04072489E-07
  20879.4043  7.36822312E-06  5.03246326E-07
  20888.7305  7.36168022E-06  5.02422267E-07
  20898.0605  7.35514277E-06  5.01599573E-07
  20907.3945  7.34861214E-06  5.00778242E-07
  20916.7344  7.34208515E-06  4.99957252E-07
  20926.0762  7.3355659E-06  4.9913865E-07
  20935.4258  7.32905028E-06  4.98321185E-07
  20944.7754  7.32254284E-06  4.97505312E-07
  20954.1309  7.31604041E-06  4.96689836E-07
  20963.4902  7.30954298E-06  4.95876463E-07
  20972.8555  7.30305101E-06  4.95064398E-07
  20982.2227  7.29656676E-06  4.94253015E-07
  20991.5957  7.29008616E-06  4.93443736E-07
  21000.9707  7.28361374E-06  4.92635763E-07
  21010.3535  7.2771436E-06  4.91828985E-07
  21019.7363  7.27068254E-06  4.91022831E-07
  21029.1289  7.26422422E-06  4.90218667E-07
  21038.5215  7.25777272E-06  4.89415925E-07
  21047.918  7.25132668E-06  4.88614489E-07
  21057.3203  7.24487927E-06  4.87813111E-07
  21066.7266  7.23843823E-06  4.87013835E-07
  21076.1367  7.23200264E-06  4.86215754E-07
  21085.5508  7.22557343E-06  4.85418354E-07
  21094.9688  7.21914921E-06  4.84623001E-07
  21104.3906  7.21273182E-06  4.83828956E-07
  21113.8164  7.20632033E-06  4.83036331E-07
  21123.248  7.1999134E-06  4.82244047E-07
  21132.6855  7.1935101E-06  4.8145381E-07
  21142.125  7.18711453E-06  4.80664937E-07
  21151.5684  7.18072533E-06  4.79876689E-07
  21161.0156  7.17434159E-06  4.79090374E-07
  21170.4688  7.16796239E-06  4.78305367E-07
  21179.9238  7.16159093E-06  4.77521723E-07
  21189.3848  7.15522356E-06  4.76738535E-07
  21198.8496  7.14886255E-06  4.75957421E-07
  21208.3203  7.14250473E-06  4.75177529E-07
  21217.793  7.13615555E-06  4.74399002E-07
  21227.2695  7.12981182E-06  4.73620986E-07
  21236.752  7.12347264E-06  4.7284496E-07
  21246.2383  7.11713938E-06  4.72070212E-07
  21255.7285  7.11081111E-06  4.71295948E-07
  21265.2227  7.10448921E-06  4.70523787E-07
  21274.7207  7.09817414E-06  4.69752877E-07
  21284.2246  7.0918627E-06  4.68983217E-07
  21293.7324  7.08555672E-06  4.68213983E-07
  21303.2422  7.07925847E-06  4.67446938E-07
  21312.7578  7.07296476E-06  4.66681058E-07
  21322.2793  7.06667561E-06  4.65916344E-07
  21331.8027  7.06039282E-06  4.65152311E-07
  21341.332  7.05411549E-06  4.6439007E-07
  21350.8652  7.04784361E-06  4.63629249E-07
  21360.4004  7.04157901E-06  4.62869707E-07
  21369.9434  7.03531805E-06  4.62110449E-07
  21379.4883  7.029063E-06  4.61353437E-07
  21389.0371  7.02281204E-06  4.60597363E-07
  21398.5938  7.01656063E-06  4.59841431E-07
  21408.1523  7.01031558E-06  4.59087602E-07
  21417.7129  7.00407782E-06  4.58335023E-07
  21427.2793  6.99784505E-06  4.57583639E-07
  21436.8496  6.99161774E-06  4.56832794E-07
  21446.4277  6.98539316E-06  4.5608374E-07
  21456.0078  6.97917631E-06  4.55336078E-07
  21465.5918  6.97296491E-06  4.54588871E-07
  21475.1777  6.96676079E-06  4.53843711E-07
  21484.7695  6.96056122E-06  4.53099716E-07
  21494.3691  6.95436438E-06  4.52356772E-07
  21503.9707  6.94817481E-06  4.51614454E-07
  21513.5742  6.94199298E-06  4.50874154E-07
  21523.1855  6.93581387E-06  4.50134991E-07
  21532.7969  6.9296425E-06  4.49397135E-07
  21542.416  6.92347476E-06  4.48659648E-07
  21552.0391  6.91731293E-06  4.47924123E-07
  21561.666  6.91115656E-06  4.47189848E-07
  21571.2988  6.90500474E-06  4.46455942E-07
  21580.9336  6.89885974E-06  4.45724083E-07
  21590.5723  6.89272065E-06  4.44993418E-07
  21600.2168  6.88658611E-06  4.44263947E-07
  21609.8652  6.88045748E-06  4.43534873E-07
  21619.5195  6.87433339E-06  4.4280776E-07
  21629.1758  6.86821568E-06  4.42081813E-07
  21638.8359  6.86210387E-06  4.41357173E-07
  21648.502  6.85599662E-06  4.40632931E-07
  21658.1719  6.84989482E-06  4.39910593E-07
  21667.8477  6.84379756E-06  4.39189364E-07
  21677.5254  6.83770759E-06  4.3846876E-07
  21687.207  6.83162307E-06  4.37749975E-07
  21696.8945  6.8255431E-06  4.37032412E-07
  21706.5859  6.81946858E-06  4.36315958E-07
  21716.2832  6.81339816E-06  4.35599929E-07
  21725.9824  6.80733547E-06  4.34885948E-07
  21735.6875  6.80127459E-06  4.3417279E-07
  21745.3965  6.795216E-06  4.33459888E-07
  21755.1094  6.7891624E-06  4.32748863E-07
  21764.8262  6.78311517E-06  4.3203903E-07
  21774.5488  6.77707158E-06  4.31330335E-07
  21784.2754  6.77103435E-06  4.30622066E-07
  21794.0078  6.76500167E-06  4.29915644E-07
  21803.7422  6.75897491E-06  4.29210473E-07
  21813.4785  6.75295587E-06  4.28506524E-07
  21823.2246  6.74693865E-06  4.2780286E-07
  21832.9727  6.7409278E-06  4.27101043E-07
  21842.7246  6.73492332E-06  4.26400504E-07
  21852.4805  6.72892384E-06  4.25701103E-07
  21862.2422  6.7229289E-06  4.25002042E-07
  21872.0078  6.71693942E-06  4.24304886E-07
  21881.7754  6.71095768E-06  4.23609038E-07
  21891.5527  6.70497775E-06  4.22913359E-07
  21901.3301  6.69900464E-06  4.22219699E-07
  21911.1133  6.69303745E-06  4.21527091E-07
  21920.9004  6.68707435E-06  4.20835676E-07
  21930.6914  6.68111807E-06  4.20144715E-07
  21940.4883  6.67516588E-06  4.19455517E-07
  21950.2891  6.66921915E-06  4.18767485E-07
  21960.0918  6.66327878E-06  4.18080617E-07
  21969.9023  6.65734206E-06  4.17394119E-07
  21979.7148  6.65141215E-06  4.16709526E-07
  21989.5332  6.64548634E-06  4.16026012E-07
  21999.3574  6.63956553E-06  4.15342811E-07
  22009.1816  6.63365199E-06  4.14661599E-07
  22019.0137  6.62774164E-06  4.13981411E-07
  22028.8477  6.62183857E-06  4.13302416E-07
  22038.6875  6.61593913E-06  4.12623876E-07
  22048.5332  6.61004469E-06  4.11946957E-07
  22058.3828  6.60415617E-06  4.1127123E-07
  22068.2344  6.5982731E-06  4.10596044E-07
  22078.0938  6.59239458E-06  4.09922507E-07
  22087.9551  6.58651925E-06  4.09249907E-07
  22097.8203  6.58064664E-06  4.08578273E-07
  22107.6914  6.57477949E-06  4.07907038E-07
  22117.5664  6.56891643E-06  4.07237565E-07
  22127.4453  6.56305974E-06  4.06569143E-07
  22137.3281  6.55720851E-06  4.05901972E-07
  22147.2188  6.55136E-06  4.05234971E-07
  22157.1113  6.54551877E-06  4.04569874E-07
  22167.0098  6.53968118E-06  4.03905887E-07
  22176.9082  6.53385177E-06  4.03242439E-07
  22186.8145  6.52802555E-06  4.02580582E-07
  22196.7266  6.52220342E-06  4.01919834E-07
  22206.6406  6.51638857E-06  4.01260166E-07
  22216.5605  6.5105778E-06  4.00600982E-07
  22226.4824  6.50477386E-06  3.99943531E-07
  22236.4121  6.4989722E-06  3.99287103E-07
  22246.3438  6.49317781E-06  3.98631755E-07
  22256.2832  6.48738705E-06  3.97976805E-07
  22266.2227  6.48160358E-06  3.9732376E-07
  22276.168  6.47582465E-06  3.9667168E-07
  22286.1191  6.47004936E-06  3.96019971E-07
  22296.0742  6.46427998E-06  3.95370023E-07
  22306.0332  6.45851605E-06  3.94721155E-07
  22315.998  6.45275668E-06  3.94073282E-07
  22325.9648  6.44700413E-06  3.93425978E-07
  22335.9375  6.44125521E-06  3.92780265E-07
  22345.9141  6.4355122E-06  3.92135632E-07
  22355.8945  6.4297742E-06  3.91492136E-07
  22365.8828  6.42403984E-06  3.90848925E-07
  22375.873  6.41831139E-06  3.90207447E-07
  22385.8672  6.41258885E-06  3.89567077E-07
  22395.8672  6.40687131E-06  3.88927106E-07
  22405.8711  6.40115741E-06  3.88288726E-07
  22415.8789  6.39545033E-06  3.87651539E-07
  22425.8926  6.38974734E-06  3.87015291E-07
  22435.9082  6.38405072E-06  3.86379583E-07
  22445.9297  6.37835547E-06  3.85745267E-07
  22455.957  6.37266248E-06  3.85111775E-07
  22465.9883  6.36697541E-06  3.84478739E-07
  22476.0234  6.3612938E-06  3.83847379E-07
  22486.0625  6.35561673E-06  3.83217071E-07
  22496.1074  6.34994467E-06  3.82587729E-07
  22506.1543  6.34427806E-06  3.81958927E-07
  22516.207  6.33861691E-06  3.81331688E-07
  22526.2637  6.33296077E-06  3.80705529E-07
  22536.3262  6.32730826E-06  3.80080337E-07
  22546.3926  6.32166211E-06  3.79455599E-07
  22556.4648  6.31601961E-06  3.78832453E-07
  22566.541  6.31038256E-06  3.78210331E-07
  22576.6191  6.30475188E-06  3.77589345E-07
  22586.7051  6.29912529E-06  3.76968643E-07
  22596.7949  6.29350325E-06  3.76349618E-07
  22606.8867  6.28788757E-06  3.75731645E-07
  22616.9844  6.2822769E-06  3.75114126E-07
  22627.0879  6.27666986E-06  3.74498114E-07
  22637.1953  6.27106738E-06  3.73883125E-07
  22647.3066  6.26547126E-06  3.7326916E-07
  22657.4238  6.25987968E-06  3.7265562E-07
  22667.543  6.25429402E-06  3.72043701E-07
  22677.6699  6.24871109E-06  3.71432776E-07
  22687.7988  6.24313589E-06  3.70822278E-07
  22697.9316  6.23756478E-06  3.70213399E-07
  22708.0703  6.23199776E-06  3.69605431E-07
  22718.2148  6.22643529E-06  3.68998514E-07
  22728.3613  6.2208801E-06  3.68392051E-07
  22738.5156  6.21532718E-06  3.67787095E-07
  22748.6719  6.20978062E-06  3.67183191E-07
  22758.832  6.20424044E-06  3.66580281E-07
  22769.  6.19870161E-06  3.65977655E-07
  22779.1699  6.19317007E-06  3.65376735E-07
  22789.3457  6.18764261E-06  3.64776781E-07
  22799.5254  6.18212107E-06  3.6417714E-07
  22809.709  6.1766018E-06  3.63579005E-07
  22819.8965  6.17108617E-06  3.62981609E-07
  22830.0898  6.16557418E-06  3.6238518E-07
  22840.2891  6.16006673E-06  3.6178912E-07
  22850.4883  6.15456702E-06  3.61194793E-07
  22860.6973  6.14906958E-06  3.60601206E-07
  22870.9082  6.14357759E-06  3.60008812E-07
  22881.123  6.13809152E-06  3.59416703E-07
  22891.3457  6.13260909E-06  3.588261E-07
  22901.5703  6.12713211E-06  3.58236548E-07
  22911.7988  6.12166014E-06  3.57647394E-07
  22922.0332  6.11619316E-06  3.57059747E-07
  22932.2715  6.11073074E-06  3.56473123E-07
  22942.5156  6.10527286E-06  3.55887408E-07
  22952.7637  6.09981998E-06  3.55302063E-07
  22963.0176  6.09437166E-06  3.54718253E-07
  22973.2754  6.08892833E-06  3.54135409E-07
  22983.5352  6.08349137E-06  3.53553617E-07
  22993.8027  6.0780576E-06  3.5297208E-07
  23004.0723  6.07263064E-06  3.5239222E-07
  23014.3496  6.06720505E-06  3.51813128E-07
  23024.6289  6.06178764E-06  3.51234576E-07
  23034.9121  6.05637433E-06  3.5065753E-07
  23045.2012  6.05096557E-06  3.50081422E-07
  23055.4941  6.0455618E-06  3.49506251E-07
  23065.793  6.04016213E-06  3.48931451E-07
  23076.0977  6.03476701E-06  3.48358043E-07
  23086.4043  6.0293778E-06  3.477858E-07
  23096.7168  6.02399268E-06  3.47214325E-07
  23107.0352  6.01861211E-06  3.46643247E-07
  23117.3555  6.01323745E-06  3.46073762E-07
  23127.6816  6.00786643E-06  3.45505129E-07
  23138.0137  6.00250041E-06  3.44936922E-07
  23148.3477  5.99714076E-06  3.44370221E-07
  23158.6875  5.99178429E-06  3.43804459E-07
  23169.0332  5.98643237E-06  3.43239549E-07
  23179.3809  5.98108454E-06  3.42674923E-07
  23189.7344  5.97573853E-06  3.42111662E-07
  23200.0938  5.97039752E-06  3.4154931E-07
  23210.457  5.96506106E-06  3.40987327E-07
  23220.8242  5.95973052E-06  3.40426823E-07
  23231.1953  5.95440406E-06  3.39867285E-07
  23241.5742  5.9490817E-06  3.39308571E-07
  23251.9551  5.94376525E-06  3.3875034E-07
  23262.3418  5.93845289E-06  3.38193502E-07
  23272.7305  5.93314599E-06  3.37637715E-07
  23283.127  5.92784318E-06  3.37082639E-07
  23293.5293  5.92254355E-06  3.36527961E-07
  23303.9316  5.91725166E-06  3.35974903E-07
